section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E2_RE_SEC-08_local,1,1.0,2.0,103.8,94.4,93.3
BU-073_1_E2_RE_SEC-08_local,2,2.0,2.0,94.1,88.9,89.5
BU-073_1_E2_RE_SEC-08_local,3,3.0,2.0,93.6,88.7,88.7
BU-073_1_E2_RE_SEC-08_local,4,4.0,2.0,91.3,84.0,87.0
BU-073_1_E2_RE_SEC-08_local,5,5.0,2.0,89.6,78.1,77.4
BU-073_1_E2_RE_SEC-08_local,6,6.0,2.0,86.8,79.2,76.1
BU-073_1_E2_RE_SEC-08_local,7,7.0,2.0,86.5,82.8,83.7
BU-073_1_E2_RE_SEC-08_local,8,8.0,2.0,85.7,84.3,84.5
BU-073_1_E2_RE_SEC-08_local,9,9.0,2.0,85.9,94.4,94.0
BU-073_1_E2_RE_SEC-08_local,10,10.0,2.0,87.4,99.1,98.5
BU-073_1_E2_RE_SEC-08_local,11,11.0,2.0,88.4,98.2,98.8
