section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E2_RE_SEC-07_local,1,1.0,2.0,88.3,89.1,88.1
BU-073_1_E2_RE_SEC-07_local,2,2.0,2.0,87.7,83.6,83.3
BU-073_1_E2_RE_SEC-07_local,3,3.0,2.0,85.1,77.7,77.0
BU-073_1_E2_RE_SEC-07_local,4,4.0,2.0,82.6,75.0,77.6
BU-073_1_E2_RE_SEC-07_local,5,5.0,2.0,81.1,76.5,74.2
BU-073_1_E2_RE_SEC-07_local,6,6.0,2.0,80.6,85.3,85.0
BU-073_1_E2_RE_SEC-07_local,7,7.0,2.0,82.3,93.8,95.5
BU-073_1_E2_RE_SEC-07_local,8,8.0,2.0,83.9,99.7,97.4
BU-073_1_E2_RE_SEC-07_local,9,9.0,2.0,86.2,103.6,102.6
BU-073_1_E2_RE_SEC-07_local,10,10.0,2.0,87.9,104.4,104.5
BU-073_1_E2_RE_SEC-07_local,11,11.0,2.0,89.6,108.8,110.0
