section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E2_RE_SEC-05_local,1,1.0,2.0,105.4,92.4,87.3
BU-073_1_E2_RE_SEC-05_local,2,2.0,2.0,91.0,80.7,80.5
BU-073_1_E2_RE_SEC-05_local,3,3.0,2.0,88.4,90.2,88.9
BU-073_1_E2_RE_SEC-05_local,4,4.0,2.0,90.6,112.2,113.9
BU-073_1_E2_RE_SEC-05_local,5,5.0,2.0,98.0,118.3,119.3
BU-073_1_E2_RE_SEC-05_local,6,6.0,2.0,100.0,107.0,105.4
BU-073_1_E2_RE_SEC-05_local,7,7.0,2.0,100.7,97.7,98.6
BU-073_1_E2_RE_SEC-05_local,8,8.0,2.0,99.5,90.7,91.5
BU-073_1_E2_RE_SEC-05_local,9,9.0,2.0,98.6,100.1,96.3
BU-073_1_E2_RE_SEC-05_local,10,10.0,2.0,99.8,119.0,121.2
BU-073_1_E2_RE_SEC-05_local,11,11.0,2.0,102.2,125.7,128.9
