section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-131_1_E1_RE_SEC-05_local,1,1.0,2.0,65.4,58.9,68.3
BU-131_1_E1_RE_SEC-05_local,2,2.0,2.0,58.5,50.0,49.0
BU-131_1_E1_RE_SEC-05_local,3,3.0,2.0,54.8,43.3,136.6
BU-131_1_E1_RE_SEC-05_local,4,4.0,2.0,50.7,26.6,32.5
BU-131_1_E1_RE_SEC-05_local,5,5.0,2.0,43.7,1.7,8.5
BU-131_1_E1_RE_SEC-05_local,6,6.0,2.0,34.7,11.3,10.9
BU-131_1_E1_RE_SEC-05_local,7,7.0,2.0,28.2,7.0,6.6
BU-131_1_E1_RE_SEC-05_local,8,8.0,2.0,23.6,9.3,10.0
BU-131_1_E1_RE_SEC-05_local,9,9.0,2.0,19.3,10.2,12.8
BU-131_1_E1_RE_SEC-05_local,10,10.0,2.0,16.4,1.1,5.0
BU-131_1_E1_RE_SEC-05_local,11,11.0,2.0,15.0,3.2,1.1
