section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-151_1_E1_RE_SEC-05_local,1,1.0,2.0,89.6,75.7,70.2
BU-151_1_E1_RE_SEC-05_local,2,2.0,2.0,75.1,59.6,59.9
BU-151_1_E1_RE_SEC-05_local,3,3.0,2.0,69.3,41.4,130.6
BU-151_1_E1_RE_SEC-05_local,4,4.0,2.0,58.9,4.8,1.2
BU-151_1_E1_RE_SEC-05_local,5,5.0,2.0,44.8,12.3,13.0
BU-151_1_E1_RE_SEC-05_local,6,6.0,2.0,34.7,15.1,15.1
BU-151_1_E1_RE_SEC-05_local,7,7.0,2.0,26.6,18.0,18.1
BU-151_1_E1_RE_SEC-05_local,8,8.0,2.0,20.3,18.8,18.2
BU-151_1_E1_RE_SEC-05_local,9,9.0,2.0,15.6,21.3,23.1
BU-151_1_E1_RE_SEC-05_local,10,10.0,2.0,11.3,22.6,21.6
BU-151_1_E1_RE_SEC-05_local,11,11.0,2.0,8.1,26.1,34.6
