section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-151_1_E1_RE_SEC-06_local,1,1.0,2.0,97.6,86.9,81.0
BU-151_1_E1_RE_SEC-06_local,2,2.0,2.0,86.3,67.9,70.4
BU-151_1_E1_RE_SEC-06_local,3,3.0,2.0,77.3,40.8,47.6
BU-151_1_E1_RE_SEC-06_local,4,4.0,2.0,63.7,1.0,178.9
BU-151_1_E1_RE_SEC-06_local,5,5.0,2.0,48.9,14.8,14.2
BU-151_1_E1_RE_SEC-06_local,6,6.0,2.0,37.3,14.4,14.2
BU-151_1_E1_RE_SEC-06_local,7,7.0,2.0,29.1,14.1,13.7
BU-151_1_E1_RE_SEC-06_local,8,8.0,2.0,23.0,15.5,15.7
BU-151_1_E1_RE_SEC-06_local,9,9.0,2.0,18.2,16.8,16.4
BU-151_1_E1_RE_SEC-06_local,10,10.0,2.0,14.1,18.8,17.4
BU-151_1_E1_RE_SEC-06_local,11,11.0,2.0,10.6,21.2,23.4
