section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-101_1_E1_RE_SEC-06_local,1,1.0,2.0,88.2,78.1,76.1
BU-101_1_E1_RE_SEC-06_local,2,2.0,2.0,77.6,68.5,70.9
BU-101_1_E1_RE_SEC-06_local,3,3.0,2.0,74.9,57.2,58.3
BU-101_1_E1_RE_SEC-06_local,4,4.0,2.0,67.3,47.4,45.3
BU-101_1_E1_RE_SEC-06_local,5,5.0,2.0,63.8,47.3,47.7
BU-101_1_E1_RE_SEC-06_local,6,6.0,2.0,60.5,53.3,52.1
BU-101_1_E1_RE_SEC-06_local,7,7.0,2.0,60.8,56.9,58.4
BU-101_1_E1_RE_SEC-06_local,8,8.0,2.0,59.6,48.7,49.2
BU-101_1_E1_RE_SEC-06_local,9,9.0,2.0,58.0,29.4,33.5
BU-101_1_E1_RE_SEC-06_local,10,10.0,2.0,54.2,3.6,8.5
BU-101_1_E1_RE_SEC-06_local,11,11.0,2.0,49.0,16.8,16.4
