section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-272_1_E1_RE_SEC-02_local,1,1.0,2.0,66.9,44.2,69.2
MU-272_1_E1_RE_SEC-02_local,2,2.0,2.0,43.8,36.2,39.5
MU-272_1_E1_RE_SEC-02_local,3,3.0,2.0,45.2,53.1,48.2
MU-272_1_E1_RE_SEC-02_local,4,4.0,2.0,48.0,38.3,50.7
MU-272_1_E1_RE_SEC-02_local,5,5.0,2.0,42.3,15.2,8.1
MU-272_1_E1_RE_SEC-02_local,6,6.0,2.0,36.8,23.6,17.7
MU-272_1_E1_RE_SEC-02_local,7,7.0,2.0,36.8,62.3,71.8
MU-272_1_E1_RE_SEC-02_local,8,8.0,2.0,43.1,79.9,79.1
MU-272_1_E1_RE_SEC-02_local,9,9.0,2.0,46.4,67.2,69.9
MU-272_1_E1_RE_SEC-02_local,10,10.0,2.0,48.0,52.9,54.3
MU-272_1_E1_RE_SEC-02_local,11,11.0,2.0,47.6,41.7,40.4
