section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-244_1_E3_RE_SEC-01_local,1,1.0,2.0,127.9,107.5,105.4
MU-244_1_E3_RE_SEC-01_local,2,2.0,2.0,106.7,79.2,77.7
MU-244_1_E3_RE_SEC-01_local,3,3.0,2.0,94.7,69.5,69.5
MU-244_1_E3_RE_SEC-01_local,4,4.0,2.0,87.3,65.0,63.7
MU-244_1_E3_RE_SEC-01_local,5,5.0,2.0,82.4,60.4,62.1
MU-244_1_E3_RE_SEC-01_local,6,6.0,2.0,78.0,51.5,50.9
MU-244_1_E3_RE_SEC-01_local,7,7.0,2.0,73.2,48.7,49.4
MU-244_1_E3_RE_SEC-01_local,8,8.0,2.0,70.4,37.7,41.2
MU-244_1_E3_RE_SEC-01_local,9,9.0,2.0,65.3,7.5,171.3
MU-244_1_E3_RE_SEC-01_local,10,10.0,2.0,58.1,15.1,19.1
MU-244_1_E3_RE_SEC-01_local,11,11.0,2.0,51.0,20.3,20.6
