section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-021_1_E2_RE_SEC-01_local,1,1.0,2.0,118.7,95.1,92.9
BU-021_1_E2_RE_SEC-01_local,2,2.0,2.0,93.6,57.5,57.3
BU-021_1_E2_RE_SEC-01_local,3,3.0,2.0,77.1,33.6,34.6
BU-021_1_E2_RE_SEC-01_local,4,4.0,2.0,62.2,7.7,6.5
BU-021_1_E2_RE_SEC-01_local,5,5.0,2.0,48.4,0.3,0.1
BU-021_1_E2_RE_SEC-01_local,6,6.0,2.0,40.8,3.5,4.8
BU-021_1_E2_RE_SEC-01_local,7,7.0,2.0,34.8,2.6,1.5
BU-021_1_E2_RE_SEC-01_local,8,8.0,2.0,30.8,5.4,5.6
BU-021_1_E2_RE_SEC-01_local,9,9.0,2.0,28.1,9.8,9.7
BU-021_1_E2_RE_SEC-01_local,10,10.0,2.0,26.5,6.1,6.1
BU-021_1_E2_RE_SEC-01_local,11,11.0,2.0,23.9,1.2,1.7
