section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-028_1_E2_RE_SEC-01_local,1,1.0,2.0,74.8,69.4,71.5
BU-028_1_E2_RE_SEC-01_local,2,2.0,2.0,68.9,67.7,67.4
BU-028_1_E2_RE_SEC-01_local,3,3.0,2.0,69.8,69.7,73.7
BU-028_1_E2_RE_SEC-01_local,4,4.0,2.0,69.3,60.5,57.2
BU-028_1_E2_RE_SEC-01_local,5,5.0,2.0,66.0,48.2,55.0
BU-028_1_E2_RE_SEC-01_local,6,6.0,2.0,62.4,29.8,154.4
BU-028_1_E2_RE_SEC-01_local,7,7.0,2.0,55.9,17.7,17.9
BU-028_1_E2_RE_SEC-01_local,8,8.0,2.0,50.9,16.4,16.1
BU-028_1_E2_RE_SEC-01_local,9,9.0,2.0,47.0,15.6,16.9
BU-028_1_E2_RE_SEC-01_local,10,10.0,2.0,43.5,5.8,5.0
BU-028_1_E2_RE_SEC-01_local,11,11.0,2.0,39.1,1.6,2.3
