section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-029_1_E1_RE_SEC-09_local,1,1.0,2.0,124.2,116.0,115.5
MU-029_1_E1_RE_SEC-09_local,2,2.0,2.0,115.5,105.7,104.4
MU-029_1_E1_RE_SEC-09_local,3,3.0,2.0,111.5,102.1,103.3
MU-029_1_E1_RE_SEC-09_local,4,4.0,2.0,108.3,89.5,87.1
MU-029_1_E1_RE_SEC-09_local,5,5.0,2.0,102.6,94.8,96.8
MU-029_1_E1_RE_SEC-09_local,6,6.0,2.0,103.9,61.7,66.3
MU-029_1_E1_RE_SEC-09_local,7,7.0,2.0,93.6,26.7,156.7
MU-029_1_E1_RE_SEC-09_local,8,8.0,2.0,86.7,47.8,51.7
MU-029_1_E1_RE_SEC-09_local,9,9.0,2.0,83.3,60.2,60.9
MU-029_1_E1_RE_SEC-09_local,10,10.0,2.0,80.6,56.7,55.5
