section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-029_1_E1_RE_SEC-01_local,1,1.0,2.0,93.6,83.4,81.9
MU-029_1_E1_RE_SEC-01_local,2,2.0,2.0,82.7,53.7,54.3
MU-029_1_E1_RE_SEC-01_local,3,3.0,2.0,67.5,41.7,43.9
MU-029_1_E1_RE_SEC-01_local,4,4.0,2.0,61.0,48.9,45.7
MU-029_1_E1_RE_SEC-01_local,5,5.0,2.0,59.2,42.7,47.7
MU-029_1_E1_RE_SEC-01_local,6,6.0,2.0,54.8,34.1,33.3
MU-029_1_E1_RE_SEC-01_local,7,7.0,2.0,51.6,37.0,33.8
MU-029_1_E1_RE_SEC-01_local,8,8.0,2.0,50.2,57.0,66.8
MU-029_1_E1_RE_SEC-01_local,9,9.0,2.0,52.6,45.9,40.4
MU-029_1_E1_RE_SEC-01_local,10,10.0,2.0,48.9,1.9,1.2
MU-029_1_E1_RE_SEC-01_local,11,11.0,2.0,42.9,18.8,19.3
