section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-087_1_E1_RE_SEC-02_local,1,1.0,2.0,87.0,60.6,57.4
BU-087_1_E1_RE_SEC-02_local,2,2.0,2.0,58.5,27.9,25.2
BU-087_1_E1_RE_SEC-02_local,3,3.0,2.0,46.4,31.6,28.7
BU-087_1_E1_RE_SEC-02_local,4,4.0,2.0,44.3,38.1,41.1
BU-087_1_E1_RE_SEC-02_local,5,5.0,2.0,43.0,30.3,29.1
BU-087_1_E1_RE_SEC-02_local,6,6.0,2.0,39.5,26.6,26.7
BU-087_1_E1_RE_SEC-02_local,7,7.0,2.0,38.0,29.8,28.6
BU-087_1_E1_RE_SEC-02_local,8,8.0,2.0,36.9,26.7,27.4
BU-087_1_E1_RE_SEC-02_local,9,9.0,2.0,35.4,28.1,27.0
BU-087_1_E1_RE_SEC-02_local,10,10.0,2.0,35.0,36.8,38.1
BU-087_1_E1_RE_SEC-02_local,11,11.0,2.0,35.5,43.6,42.8
