section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E1_RE_SEC-03_local,1,1.0,2.0,93.8,98.0,96.9
MU-052_1_E1_RE_SEC-03_local,2,2.0,2.0,97.2,87.1,93.4
MU-052_1_E1_RE_SEC-03_local,3,3.0,2.0,89.3,69.0,61.6
MU-052_1_E1_RE_SEC-03_local,4,4.0,2.0,83.2,72.5,76.5
MU-052_1_E1_RE_SEC-03_local,5,5.0,2.0,82.4,67.6,60.8
MU-052_1_E1_RE_SEC-03_local,6,6.0,2.0,77.9,59.4,59.5
MU-052_1_E1_RE_SEC-03_local,7,7.0,2.0,75.8,53.3,55.2
MU-052_1_E1_RE_SEC-03_local,8,8.0,2.0,71.7,46.1,41.5
MU-052_1_E1_RE_SEC-03_local,9,9.0,2.0,69.2,37.8,41.7
MU-052_1_E1_RE_SEC-03_local,10,10.0,2.0,64.9,22.9,158.2
MU-052_1_E1_RE_SEC-03_local,11,11.0,2.0,60.9,19.9,20.7
