section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E1_RE_SEC-06_local,1,1.0,2.0,116.3,98.4,93.9
MU-052_1_E1_RE_SEC-06_local,2,2.0,2.0,97.1,72.5,67.6
MU-052_1_E1_RE_SEC-06_local,3,3.0,2.0,86.7,62.8,62.4
MU-052_1_E1_RE_SEC-06_local,4,4.0,2.0,79.5,59.3,57.8
MU-052_1_E1_RE_SEC-06_local,5,5.0,2.0,75.4,60.8,63.4
MU-052_1_E1_RE_SEC-06_local,6,6.0,2.0,73.0,54.2,53.6
MU-052_1_E1_RE_SEC-06_local,7,7.0,2.0,69.1,47.0,45.1
MU-052_1_E1_RE_SEC-06_local,8,8.0,2.0,66.4,38.1,38.7
MU-052_1_E1_RE_SEC-06_local,9,9.0,2.0,62.2,23.3,20.7
MU-052_1_E1_RE_SEC-06_local,10,10.0,2.0,57.8,18.4,20.1
MU-052_1_E1_RE_SEC-06_local,11,11.0,2.0,54.2,7.8,8.1
