section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-016_1_E2_RE_SEC-02_local,1,1.0,2.0,81.4,80.0,81.5
BU-016_1_E2_RE_SEC-02_local,2,2.0,2.0,79.3,65.0,65.2
BU-016_1_E2_RE_SEC-02_local,3,3.0,2.0,70.3,70.0,63.7
BU-016_1_E2_RE_SEC-02_local,4,4.0,2.0,74.7,95.1,104.3
BU-016_1_E2_RE_SEC-02_local,5,5.0,2.0,79.9,96.3,95.7
BU-016_1_E2_RE_SEC-02_local,6,6.0,2.0,81.8,98.9,99.1
BU-016_1_E2_RE_SEC-02_local,7,7.0,2.0,84.7,63.2,65.2
BU-016_1_E2_RE_SEC-02_local,8,8.0,2.0,77.8,42.2,36.5
BU-016_1_E2_RE_SEC-02_local,9,9.0,2.0,75.3,52.3,56.3
BU-016_1_E2_RE_SEC-02_local,10,10.0,2.0,72.3,52.9,53.8
BU-016_1_E2_RE_SEC-02_local,11,11.0,2.0,71.1,56.2,56.6
