section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-280_1_E1_RE_SEC-08_local,1,1.0,2.0,87.4,70.7,75.3
MU-280_1_E1_RE_SEC-08_local,2,2.0,2.0,69.0,59.8,52.1
MU-280_1_E1_RE_SEC-08_local,3,3.0,2.0,68.3,66.4,68.6
MU-280_1_E1_RE_SEC-08_local,4,4.0,2.0,67.7,67.5,67.8
MU-280_1_E1_RE_SEC-08_local,5,5.0,2.0,67.9,72.0,72.3
MU-280_1_E1_RE_SEC-08_local,6,6.0,2.0,69.0,74.7,75.3
MU-280_1_E1_RE_SEC-08_local,7,7.0,2.0,69.7,72.9,71.7
MU-280_1_E1_RE_SEC-08_local,8,8.0,2.0,69.9,72.1,72.7
MU-280_1_E1_RE_SEC-08_local,9,9.0,2.0,70.2,69.9,69.6
MU-280_1_E1_RE_SEC-08_local,10,10.0,2.0,69.9,60.9,65.5
MU-280_1_E1_RE_SEC-08_local,11,11.0,2.0,68.6,36.2,34.6
