section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-179_1_E2_RE_SEC-02_local,1,1.0,2.0,96.1,93.3,87.8
BU-179_1_E2_RE_SEC-02_local,2,2.0,2.0,92.1,80.6,86.1
BU-179_1_E2_RE_SEC-02_local,3,3.0,2.0,85.6,65.7,67.1
BU-179_1_E2_RE_SEC-02_local,4,4.0,2.0,78.6,42.1,42.4
BU-179_1_E2_RE_SEC-02_local,5,5.0,2.0,68.1,29.6,29.0
BU-179_1_E2_RE_SEC-02_local,6,6.0,2.0,61.8,29.6,29.9
BU-179_1_E2_RE_SEC-02_local,7,7.0,2.0,56.6,29.4,29.7
BU-179_1_E2_RE_SEC-02_local,8,8.0,2.0,53.5,42.7,43.4
BU-179_1_E2_RE_SEC-02_local,9,9.0,2.0,53.4,28.1,31.5
BU-179_1_E2_RE_SEC-02_local,10,10.0,2.0,48.4,7.9,7.8
BU-179_1_E2_RE_SEC-02_local,11,11.0,2.0,44.9,12.2,11.3
