section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-179_1_E2_RE_SEC-07_local,1,1.0,2.0,83.4,82.8,80.0
BU-179_1_E2_RE_SEC-07_local,2,2.0,2.0,81.4,71.9,71.4
BU-179_1_E2_RE_SEC-07_local,3,3.0,2.0,75.7,73.7,71.7
BU-179_1_E2_RE_SEC-07_local,4,4.0,2.0,77.6,73.6,76.7
BU-179_1_E2_RE_SEC-07_local,5,5.0,2.0,74.9,62.5,62.2
BU-179_1_E2_RE_SEC-07_local,6,6.0,2.0,72.5,65.0,65.2
BU-179_1_E2_RE_SEC-07_local,7,7.0,2.0,72.0,53.2,54.7
BU-179_1_E2_RE_SEC-07_local,8,8.0,2.0,67.7,36.9,34.7
BU-179_1_E2_RE_SEC-07_local,9,9.0,2.0,64.3,34.9,36.4
BU-179_1_E2_RE_SEC-07_local,10,10.0,2.0,61.1,34.2,32.8
BU-179_1_E2_RE_SEC-07_local,11,11.0,2.0,58.8,36.8,38.0
