section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-179_1_E2_RE_SEC-08_local,1,1.0,2.0,93.0,94.6,91.8
BU-179_1_E2_RE_SEC-08_local,2,2.0,2.0,93.5,88.7,94.7
BU-179_1_E2_RE_SEC-08_local,3,3.0,2.0,89.9,76.0,72.3
BU-179_1_E2_RE_SEC-08_local,4,4.0,2.0,84.5,66.0,65.4
BU-179_1_E2_RE_SEC-08_local,5,5.0,2.0,80.2,65.0,66.2
BU-179_1_E2_RE_SEC-08_local,6,6.0,2.0,77.9,68.5,68.3
BU-179_1_E2_RE_SEC-08_local,7,7.0,2.0,76.8,65.6,62.7
BU-179_1_E2_RE_SEC-08_local,8,8.0,2.0,74.8,55.7,59.1
BU-179_1_E2_RE_SEC-08_local,9,9.0,2.0,72.1,35.1,35.8
BU-179_1_E2_RE_SEC-08_local,10,10.0,2.0,67.0,17.4,15.3
BU-179_1_E2_RE_SEC-08_local,11,11.0,2.0,62.3,15.1,15.2
