section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-273_1_E1_RE_SEC-04_local,1,1.0,2.0,90.3,82.4,81.4
MU-273_1_E1_RE_SEC-04_local,2,2.0,2.0,81.9,71.0,72.8
MU-273_1_E1_RE_SEC-04_local,3,3.0,2.0,77.2,55.4,56.4
MU-273_1_E1_RE_SEC-04_local,4,4.0,2.0,68.4,35.6,33.7
MU-273_1_E1_RE_SEC-04_local,5,5.0,2.0,60.3,7.1,9.1
MU-273_1_E1_RE_SEC-04_local,6,6.0,2.0,48.9,9.7,3.1
MU-273_1_E1_RE_SEC-04_local,7,7.0,2.0,46.4,36.1,41.7
MU-273_1_E1_RE_SEC-04_local,8,8.0,2.0,45.1,34.0,32.5
MU-273_1_E1_RE_SEC-04_local,9,9.0,2.0,43.4,34.3,38.7
MU-273_1_E1_RE_SEC-04_local,10,10.0,2.0,42.8,36.7,36.3
