section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-060_1_E1_RE_SEC-07_local,1,1.0,2.0,88.0,65.0,75.6
BU-060_1_E1_RE_SEC-07_local,2,2.0,2.0,64.6,58.3,58.2
BU-060_1_E1_RE_SEC-07_local,3,3.0,2.0,65.9,61.4,56.1
BU-060_1_E1_RE_SEC-07_local,4,4.0,2.0,62.5,57.6,62.6
BU-060_1_E1_RE_SEC-07_local,5,5.0,2.0,62.3,51.6,51.3
BU-060_1_E1_RE_SEC-07_local,6,6.0,2.0,58.8,45.0,45.0
BU-060_1_E1_RE_SEC-07_local,7,7.0,2.0,57.0,46.2,51.6
BU-060_1_E1_RE_SEC-07_local,8,8.0,2.0,55.5,27.5,23.5
BU-060_1_E1_RE_SEC-07_local,9,9.0,2.0,50.4,12.1,11.9
BU-060_1_E1_RE_SEC-07_local,10,10.0,2.0,46.5,17.3,18.4
BU-060_1_E1_RE_SEC-07_local,11,11.0,2.0,44.1,23.0,22.2
