section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-011_1_E3_RE_SEC-03_local,1,1.0,2.0,89.6,97.6,99.0
R-011_1_E3_RE_SEC-03_local,2,2.0,2.0,96.6,99.1,96.7
R-011_1_E3_RE_SEC-03_local,3,3.0,2.0,96.0,91.8,91.3
R-011_1_E3_RE_SEC-03_local,4,4.0,2.0,94.1,86.6,86.3
R-011_1_E3_RE_SEC-03_local,5,5.0,2.0,92.2,86.5,84.4
R-011_1_E3_RE_SEC-03_local,6,6.0,2.0,91.6,82.2,83.8
R-011_1_E3_RE_SEC-03_local,7,7.0,2.0,89.4,74.4,75.0
R-011_1_E3_RE_SEC-03_local,8,8.0,2.0,87.2,74.6,74.2
R-011_1_E3_RE_SEC-03_local,9,9.0,2.0,86.0,74.0,74.2
R-011_1_E3_RE_SEC-03_local,10,10.0,2.0,84.5,72.0,72.1
