section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-08_local,1,1.0,2.0,103.2,88.0,80.8
BU-167_1_E2_RE_SEC-08_local,2,2.0,2.0,87.1,67.5,67.5
BU-167_1_E2_RE_SEC-08_local,3,3.0,2.0,78.6,55.5,55.8
BU-167_1_E2_RE_SEC-08_local,4,4.0,2.0,70.8,49.6,46.1
BU-167_1_E2_RE_SEC-08_local,5,5.0,2.0,66.8,50.8,55.1
BU-167_1_E2_RE_SEC-08_local,6,6.0,2.0,64.0,35.0,30.7
BU-167_1_E2_RE_SEC-08_local,7,7.0,2.0,57.7,18.1,16.8
BU-167_1_E2_RE_SEC-08_local,8,8.0,2.0,52.4,18.2,18.3
BU-167_1_E2_RE_SEC-08_local,9,9.0,2.0,48.6,20.0,19.2
BU-167_1_E2_RE_SEC-08_local,10,10.0,2.0,45.4,18.6,18.5
BU-167_1_E2_RE_SEC-08_local,11,11.0,2.0,42.7,26.6,31.1
