section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-07_local,1,1.0,2.0,96.2,77.8,78.2
BU-167_1_E2_RE_SEC-07_local,2,2.0,2.0,76.9,53.6,52.3
BU-167_1_E2_RE_SEC-07_local,3,3.0,2.0,66.9,47.9,46.7
BU-167_1_E2_RE_SEC-07_local,4,4.0,2.0,61.9,44.7,46.0
BU-167_1_E2_RE_SEC-07_local,5,5.0,2.0,57.8,37.5,37.2
BU-167_1_E2_RE_SEC-07_local,6,6.0,2.0,53.7,31.8,31.0
BU-167_1_E2_RE_SEC-07_local,7,7.0,2.0,50.3,39.6,36.5
BU-167_1_E2_RE_SEC-07_local,8,8.0,2.0,50.1,46.4,54.7
BU-167_1_E2_RE_SEC-07_local,9,9.0,2.0,49.1,24.7,21.8
BU-167_1_E2_RE_SEC-07_local,10,10.0,2.0,45.1,8.5,7.9
BU-167_1_E2_RE_SEC-07_local,11,11.0,2.0,41.6,11.8,12.1
