section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-02_local,1,1.0,2.0,101.7,90.1,85.5
BU-167_1_E2_RE_SEC-02_local,2,2.0,2.0,89.8,68.6,69.8
BU-167_1_E2_RE_SEC-02_local,3,3.0,2.0,78.8,54.0,52.7
BU-167_1_E2_RE_SEC-02_local,4,4.0,2.0,71.3,45.2,45.4
BU-167_1_E2_RE_SEC-02_local,5,5.0,2.0,64.9,43.0,43.0
BU-167_1_E2_RE_SEC-02_local,6,6.0,2.0,61.5,41.2,41.1
BU-167_1_E2_RE_SEC-02_local,7,7.0,2.0,57.9,35.6,34.9
BU-167_1_E2_RE_SEC-02_local,8,8.0,2.0,54.8,29.4,30.7
BU-167_1_E2_RE_SEC-02_local,9,9.0,2.0,51.4,21.2,22.3
BU-167_1_E2_RE_SEC-02_local,10,10.0,2.0,47.9,10.8,9.4
BU-167_1_E2_RE_SEC-02_local,11,11.0,2.0,43.9,2.5,3.8
