section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-03_local,1,1.0,2.0,86.6,81.7,82.0
BU-167_1_E2_RE_SEC-03_local,2,2.0,2.0,80.5,71.2,71.3
BU-167_1_E2_RE_SEC-03_local,3,3.0,2.0,76.2,60.4,59.2
BU-167_1_E2_RE_SEC-03_local,4,4.0,2.0,70.3,49.5,49.4
BU-167_1_E2_RE_SEC-03_local,5,5.0,2.0,65.3,44.6,45.2
BU-167_1_E2_RE_SEC-03_local,6,6.0,2.0,61.6,41.4,41.8
BU-167_1_E2_RE_SEC-03_local,7,7.0,2.0,58.3,26.8,27.5
BU-167_1_E2_RE_SEC-03_local,8,8.0,2.0,53.1,7.3,10.2
BU-167_1_E2_RE_SEC-03_local,9,9.0,2.0,47.2,4.4,4.2
BU-167_1_E2_RE_SEC-03_local,10,10.0,2.0,43.3,3.5,3.6
BU-167_1_E2_RE_SEC-03_local,11,11.0,2.0,39.0,2.3,3.9
