section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-04_local,1,1.0,2.0,102.9,87.6,85.0
BU-167_1_E2_RE_SEC-04_local,2,2.0,2.0,87.2,59.5,57.7
BU-167_1_E2_RE_SEC-04_local,3,3.0,2.0,74.0,50.3,50.2
BU-167_1_E2_RE_SEC-04_local,4,4.0,2.0,68.2,52.3,53.2
BU-167_1_E2_RE_SEC-04_local,5,5.0,2.0,64.9,47.2,48.9
BU-167_1_E2_RE_SEC-04_local,6,6.0,2.0,61.0,36.0,36.6
BU-167_1_E2_RE_SEC-04_local,7,7.0,2.0,56.3,17.2,15.4
BU-167_1_E2_RE_SEC-04_local,8,8.0,2.0,49.9,6.5,5.9
BU-167_1_E2_RE_SEC-04_local,9,9.0,2.0,45.1,9.1,10.0
BU-167_1_E2_RE_SEC-04_local,10,10.0,2.0,41.4,9.6,9.5
BU-167_1_E2_RE_SEC-04_local,11,11.0,2.0,38.3,7.8,6.2
