section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-090_1_E2_RE_SEC-02_local,1,1.0,2.0,83.1,67.9,67.2
BU-090_1_E2_RE_SEC-02_local,2,2.0,2.0,67.1,42.0,40.7
BU-090_1_E2_RE_SEC-02_local,3,3.0,2.0,55.3,29.8,28.0
BU-090_1_E2_RE_SEC-02_local,4,4.0,2.0,48.4,27.9,30.2
BU-090_1_E2_RE_SEC-02_local,5,5.0,2.0,44.2,24.6,26.3
BU-090_1_E2_RE_SEC-02_local,6,6.0,2.0,40.3,32.6,29.1
BU-090_1_E2_RE_SEC-02_local,7,7.0,2.0,40.9,39.9,43.8
BU-090_1_E2_RE_SEC-02_local,8,8.0,2.0,40.1,34.3,32.2
BU-090_1_E2_RE_SEC-02_local,9,9.0,2.0,39.4,1.8,175.1
BU-090_1_E2_RE_SEC-02_local,10,10.0,2.0,33.0,37.3,44.2
BU-090_1_E2_RE_SEC-02_local,11,11.0,2.0,26.1,43.3,44.3
BU-090_1_E2_RE_SEC-02_local,12,12.0,2.0,20.2,40.3,41.0
