section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-090_1_E2_RE_SEC-01_local,1,1.0,2.0,84.6,79.5,83.0
BU-090_1_E2_RE_SEC-01_local,2,2.0,2.0,79.2,59.0,59.9
BU-090_1_E2_RE_SEC-01_local,3,3.0,2.0,67.1,34.4,32.9
BU-090_1_E2_RE_SEC-01_local,4,4.0,2.0,57.1,30.8,30.1
BU-090_1_E2_RE_SEC-01_local,5,5.0,2.0,53.1,33.0,31.8
BU-090_1_E2_RE_SEC-01_local,6,6.0,2.0,49.2,36.2,33.6
BU-090_1_E2_RE_SEC-01_local,7,7.0,2.0,48.2,37.0,36.4
BU-090_1_E2_RE_SEC-01_local,8,8.0,2.0,46.0,28.1,31.1
BU-090_1_E2_RE_SEC-01_local,9,9.0,2.0,43.7,22.1,22.9
BU-090_1_E2_RE_SEC-01_local,10,10.0,2.0,41.1,14.9,12.6
BU-090_1_E2_RE_SEC-01_local,11,11.0,2.0,38.2,11.1,12.5
