section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-017_1_E2_RE_SEC-02_local,1,1.0,2.0,128.2,105.5,105.8
MU-017_1_E2_RE_SEC-02_local,2,2.0,2.0,104.8,82.1,81.7
MU-017_1_E2_RE_SEC-02_local,3,3.0,2.0,96.2,73.8,71.7
MU-017_1_E2_RE_SEC-02_local,4,4.0,2.0,88.7,67.0,67.0
MU-017_1_E2_RE_SEC-02_local,5,5.0,2.0,84.2,86.2,79.5
MU-017_1_E2_RE_SEC-02_local,6,6.0,2.0,87.7,111.1,122.0
MU-017_1_E2_RE_SEC-02_local,7,7.0,2.0,91.6,105.0,102.8
MU-017_1_E2_RE_SEC-02_local,8,8.0,2.0,92.2,89.7,83.4
MU-017_1_E2_RE_SEC-02_local,9,9.0,2.0,91.2,83.2,88.2
MU-017_1_E2_RE_SEC-02_local,10,10.0,2.0,90.4,65.7,62.4
MU-017_1_E2_RE_SEC-02_local,11,11.0,2.0,86.6,46.2,45.4
