section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E1_RE_SEC-07_local,1,1.0,2.0,91.9,70.4,70.7
BU-189_1_E1_RE_SEC-07_local,2,2.0,2.0,69.5,42.6,44.1
BU-189_1_E1_RE_SEC-07_local,3,3.0,2.0,57.2,28.0,27.6
BU-189_1_E1_RE_SEC-07_local,4,4.0,2.0,47.4,21.3,19.9
BU-189_1_E1_RE_SEC-07_local,5,5.0,2.0,41.6,20.5,20.6
BU-189_1_E1_RE_SEC-07_local,6,6.0,2.0,37.7,19.9,20.1
BU-189_1_E1_RE_SEC-07_local,7,7.0,2.0,35.0,19.8,20.2
BU-189_1_E1_RE_SEC-07_local,8,8.0,2.0,32.9,18.9,19.2
BU-189_1_E1_RE_SEC-07_local,9,9.0,2.0,31.1,17.1,16.4
BU-189_1_E1_RE_SEC-07_local,10,10.0,2.0,29.6,17.1,16.3
BU-189_1_E1_RE_SEC-07_local,11,11.0,2.0,28.5,19.0,19.8
