section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E1_RE_SEC-04_local,1,1.0,2.0,61.3,59.7,81.8
BU-189_1_E1_RE_SEC-04_local,2,2.0,2.0,57.2,56.4,56.0
BU-189_1_E1_RE_SEC-04_local,3,3.0,2.0,58.0,42.6,42.5
BU-189_1_E1_RE_SEC-04_local,4,4.0,2.0,49.9,28.6,28.2
BU-189_1_E1_RE_SEC-04_local,5,5.0,2.0,45.9,33.0,34.8
BU-189_1_E1_RE_SEC-04_local,6,6.0,2.0,43.9,23.4,22.0
BU-189_1_E1_RE_SEC-04_local,7,7.0,2.0,39.4,17.6,17.3
BU-189_1_E1_RE_SEC-04_local,8,8.0,2.0,37.1,17.9,18.8
BU-189_1_E1_RE_SEC-04_local,9,9.0,2.0,34.4,14.2,14.3
BU-189_1_E1_RE_SEC-04_local,10,10.0,2.0,32.4,14.6,14.0
BU-189_1_E1_RE_SEC-04_local,11,11.0,2.0,30.6,13.5,14.1
