section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E1_RE_SEC-05_local,1,1.0,2.0,61.5,55.1,70.9
BU-189_1_E1_RE_SEC-05_local,2,2.0,2.0,54.7,38.5,35.8
BU-189_1_E1_RE_SEC-05_local,3,3.0,2.0,46.3,32.4,32.2
BU-189_1_E1_RE_SEC-05_local,4,4.0,2.0,43.3,36.3,36.1
BU-189_1_E1_RE_SEC-05_local,5,5.0,2.0,42.1,36.3,36.1
BU-189_1_E1_RE_SEC-05_local,6,6.0,2.0,40.9,28.2,29.1
BU-189_1_E1_RE_SEC-05_local,7,7.0,2.0,38.0,18.3,16.3
BU-189_1_E1_RE_SEC-05_local,8,8.0,2.0,35.1,15.8,17.4
BU-189_1_E1_RE_SEC-05_local,9,9.0,2.0,33.0,16.3,15.5
BU-189_1_E1_RE_SEC-05_local,10,10.0,2.0,31.3,16.8,17.4
