section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E1_RE_SEC-07_local,1,1.0,2.0,89.2,78.7,79.6
BU-073_1_E1_RE_SEC-07_local,2,2.0,2.0,77.7,67.2,71.2
BU-073_1_E1_RE_SEC-07_local,3,3.0,2.0,73.8,62.2,59.3
BU-073_1_E1_RE_SEC-07_local,4,4.0,2.0,69.8,54.1,57.8
BU-073_1_E1_RE_SEC-07_local,5,5.0,2.0,65.7,47.9,44.9
BU-073_1_E1_RE_SEC-07_local,6,6.0,2.0,62.1,44.5,44.4
BU-073_1_E1_RE_SEC-07_local,7,7.0,2.0,59.4,44.9,46.7
BU-073_1_E1_RE_SEC-07_local,8,8.0,2.0,57.7,40.3,37.7
BU-073_1_E1_RE_SEC-07_local,9,9.0,2.0,55.2,33.7,33.2
BU-073_1_E1_RE_SEC-07_local,10,10.0,2.0,52.9,32.4,32.4
BU-073_1_E1_RE_SEC-07_local,11,11.0,2.0,50.9,36.2,37.6
