section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-023_1_E2_RE_SEC-07_local,1,1.0,2.0,139.2,126.9,125.8
MU-023_1_E2_RE_SEC-07_local,2,2.0,2.0,126.5,109.7,109.9
MU-023_1_E2_RE_SEC-07_local,3,3.0,2.0,119.2,101.6,102.1
MU-023_1_E2_RE_SEC-07_local,4,4.0,2.0,113.9,99.0,97.7
MU-023_1_E2_RE_SEC-07_local,5,5.0,2.0,110.9,101.1,101.4
MU-023_1_E2_RE_SEC-07_local,6,6.0,2.0,109.3,100.4,102.2
MU-023_1_E2_RE_SEC-07_local,7,7.0,2.0,107.7,92.8,93.7
MU-023_1_E2_RE_SEC-07_local,8,8.0,2.0,105.1,63.5,65.2
MU-023_1_E2_RE_SEC-07_local,9,9.0,2.0,99.2,6.5,6.3
MU-023_1_E2_RE_SEC-07_local,10,10.0,2.0,88.1,22.1,23.6
MU-023_1_E2_RE_SEC-07_local,11,11.0,2.0,78.5,16.3,17.6
