section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-026_1_E2_RE_SEC-03_local,1,1.0,2.0,77.0,60.5,63.7
BU-026_1_E2_RE_SEC-03_local,2,2.0,2.0,59.4,42.3,40.7
BU-026_1_E2_RE_SEC-03_local,3,3.0,2.0,53.3,38.7,39.2
BU-026_1_E2_RE_SEC-03_local,4,4.0,2.0,49.0,35.1,35.7
BU-026_1_E2_RE_SEC-03_local,5,5.0,2.0,45.9,29.6,29.9
BU-026_1_E2_RE_SEC-03_local,6,6.0,2.0,42.3,24.9,24.0
BU-026_1_E2_RE_SEC-03_local,7,7.0,2.0,39.7,23.5,23.6
BU-026_1_E2_RE_SEC-03_local,8,8.0,2.0,37.6,18.2,17.9
BU-026_1_E2_RE_SEC-03_local,9,9.0,2.0,34.9,15.3,14.8
BU-026_1_E2_RE_SEC-03_local,10,10.0,2.0,33.0,11.2,15.9
BU-026_1_E2_RE_SEC-03_local,11,11.0,2.0,30.6,7.4,13.5
