section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-092_1_E1_RE_SEC-03_local,1,1.0,2.0,140.8,121.3,123.8
MU-092_1_E1_RE_SEC-03_local,2,2.0,2.0,120.7,94.6,85.2
MU-092_1_E1_RE_SEC-03_local,3,3.0,2.0,109.0,95.6,102.1
MU-092_1_E1_RE_SEC-03_local,4,4.0,2.0,107.4,90.6,86.9
MU-092_1_E1_RE_SEC-03_local,5,5.0,2.0,101.3,72.7,72.3
MU-092_1_E1_RE_SEC-03_local,6,6.0,2.0,95.3,70.8,71.4
MU-092_1_E1_RE_SEC-03_local,7,7.0,2.0,92.1,71.2,72.1
MU-092_1_E1_RE_SEC-03_local,8,8.0,2.0,89.0,64.8,65.1
MU-092_1_E1_RE_SEC-03_local,9,9.0,2.0,85.8,50.8,57.3
MU-092_1_E1_RE_SEC-03_local,10,10.0,2.0,81.5,32.2,28.3
