section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-005_1_E1_RE_SEC-01_local,1,1.0,2.0,115.8,87.2,76.2
R-005_1_E1_RE_SEC-01_local,2,2.0,2.0,86.1,59.5,59.0
R-005_1_E1_RE_SEC-01_local,3,3.0,2.0,76.8,54.0,54.9
R-005_1_E1_RE_SEC-01_local,4,4.0,2.0,69.3,45.4,43.6
R-005_1_E1_RE_SEC-01_local,5,5.0,2.0,63.8,46.4,46.1
R-005_1_E1_RE_SEC-01_local,6,6.0,2.0,61.3,50.2,51.8
R-005_1_E1_RE_SEC-01_local,7,7.0,2.0,59.8,47.2,47.3
R-005_1_E1_RE_SEC-01_local,8,8.0,2.0,57.7,39.7,38.6
R-005_1_E1_RE_SEC-01_local,9,9.0,2.0,55.1,33.1,33.1
R-005_1_E1_RE_SEC-01_local,10,10.0,2.0,52.5,24.8,25.4
R-005_1_E1_RE_SEC-01_local,11,11.0,2.0,49.5,26.5,26.6
