section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-001_1_E1_RE_SEC-01_local,1,1.0,2.0,91.4,91.7,84.0
R-001_1_E1_RE_SEC-01_local,2,2.0,2.0,90.6,73.2,77.1
R-001_1_E1_RE_SEC-01_local,3,3.0,2.0,79.2,53.1,48.4
R-001_1_E1_RE_SEC-01_local,4,4.0,2.0,71.8,31.2,33.7
R-001_1_E1_RE_SEC-01_local,5,5.0,2.0,60.1,13.6,13.3
R-001_1_E1_RE_SEC-01_local,6,6.0,2.0,52.1,14.9,14.8
R-001_1_E1_RE_SEC-01_local,7,7.0,2.0,46.7,14.2,15.7
R-001_1_E1_RE_SEC-01_local,8,8.0,2.0,42.2,11.3,10.5
R-001_1_E1_RE_SEC-01_local,9,9.0,2.0,38.5,10.2,10.2
R-001_1_E1_RE_SEC-01_local,10,10.0,2.0,35.6,12.1,11.8
R-001_1_E1_RE_SEC-01_local,11,11.0,2.0,33.5,13.8,16.2
