section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-001_1_E1_RE_SEC-04_local,1,1.0,2.0,76.2,74.3,76.2
R-001_1_E1_RE_SEC-04_local,2,2.0,2.0,72.8,66.4,67.3
R-001_1_E1_RE_SEC-04_local,3,3.0,2.0,69.5,65.2,66.4
R-001_1_E1_RE_SEC-04_local,4,4.0,2.0,69.0,62.1,59.2
R-001_1_E1_RE_SEC-04_local,5,5.0,2.0,66.5,44.6,51.3
R-001_1_E1_RE_SEC-04_local,6,6.0,2.0,60.9,18.1,11.5
R-001_1_E1_RE_SEC-04_local,7,7.0,2.0,53.0,7.1,6.8
R-001_1_E1_RE_SEC-04_local,8,8.0,2.0,47.3,11.4,11.6
R-001_1_E1_RE_SEC-04_local,9,9.0,2.0,43.5,11.0,11.7
R-001_1_E1_RE_SEC-04_local,10,10.0,2.0,39.9,9.4,8.1
R-001_1_E1_RE_SEC-04_local,11,11.0,2.0,37.1,10.8,12.1
