section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-048_1_E2_RE_SEC-04_local,1,1.0,2.0,79.2,74.4,74.9
BU-048_1_E2_RE_SEC-04_local,2,2.0,2.0,73.3,82.8,80.5
BU-048_1_E2_RE_SEC-04_local,3,3.0,2.0,81.5,88.5,94.0
BU-048_1_E2_RE_SEC-04_local,4,4.0,2.0,80.4,72.7,69.5
BU-048_1_E2_RE_SEC-04_local,5,5.0,2.0,77.8,70.0,70.0
BU-048_1_E2_RE_SEC-04_local,6,6.0,2.0,76.7,71.6,71.8
BU-048_1_E2_RE_SEC-04_local,7,7.0,2.0,75.8,72.4,73.0
BU-048_1_E2_RE_SEC-04_local,8,8.0,2.0,75.5,72.4,70.1
BU-048_1_E2_RE_SEC-04_local,9,9.0,2.0,74.9,63.7,65.1
BU-048_1_E2_RE_SEC-04_local,10,10.0,2.0,73.0,47.5,50.3
BU-048_1_E2_RE_SEC-04_local,11,11.0,2.0,69.9,40.1,34.9
