section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-041_1_E1_RE_SEC-03_local,1,1.0,2.0,114.4,110.9,112.1
MU-041_1_E1_RE_SEC-03_local,2,2.0,2.0,110.3,90.6,86.6
MU-041_1_E1_RE_SEC-03_local,3,3.0,2.0,98.6,73.5,74.0
MU-041_1_E1_RE_SEC-03_local,4,4.0,2.0,91.7,68.6,68.3
MU-041_1_E1_RE_SEC-03_local,5,5.0,2.0,86.3,67.8,67.9
MU-041_1_E1_RE_SEC-03_local,6,6.0,2.0,83.5,65.0,65.5
MU-041_1_E1_RE_SEC-03_local,7,7.0,2.0,80.1,70.3,73.5
MU-041_1_E1_RE_SEC-03_local,8,8.0,2.0,80.2,66.3,62.9
MU-041_1_E1_RE_SEC-03_local,9,9.0,2.0,77.0,46.8,47.1
MU-041_1_E1_RE_SEC-03_local,10,10.0,2.0,73.4,55.1,49.5
MU-041_1_E1_RE_SEC-03_local,11,11.0,2.0,73.1,71.2,76.0
