section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E3_RE_SEC-01_local,1,1.0,2.0,89.6,75.1,65.7
MU-037_1_E3_RE_SEC-01_local,2,2.0,2.0,73.4,65.3,69.9
MU-037_1_E3_RE_SEC-01_local,3,3.0,2.0,72.9,70.6,70.6
MU-037_1_E3_RE_SEC-01_local,4,4.0,2.0,71.9,65.0,65.5
MU-037_1_E3_RE_SEC-01_local,5,5.0,2.0,69.7,51.8,51.5
MU-037_1_E3_RE_SEC-01_local,6,6.0,2.0,65.2,46.4,45.9
MU-037_1_E3_RE_SEC-01_local,7,7.0,2.0,62.9,48.9,50.8
MU-037_1_E3_RE_SEC-01_local,8,8.0,2.0,61.0,23.2,22.1
MU-037_1_E3_RE_SEC-01_local,9,9.0,2.0,55.1,10.4,12.2
MU-037_1_E3_RE_SEC-01_local,10,10.0,2.0,51.5,22.8,23.5
MU-037_1_E3_RE_SEC-01_local,11,11.0,2.0,49.1,22.9,24.8
