section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-110_1_E1_RE_SEC-02_local,1,1.0,2.0,101.8,84.1,81.6
BU-110_1_E1_RE_SEC-02_local,2,2.0,2.0,83.2,54.5,53.9
BU-110_1_E1_RE_SEC-02_local,3,3.0,2.0,69.6,38.2,36.4
BU-110_1_E1_RE_SEC-02_local,4,4.0,2.0,60.2,33.3,33.6
BU-110_1_E1_RE_SEC-02_local,5,5.0,2.0,54.5,34.3,35.7
BU-110_1_E1_RE_SEC-02_local,6,6.0,2.0,51.1,35.1,34.7
BU-110_1_E1_RE_SEC-02_local,7,7.0,2.0,48.7,34.3,33.9
BU-110_1_E1_RE_SEC-02_local,8,8.0,2.0,46.7,34.9,36.1
BU-110_1_E1_RE_SEC-02_local,9,9.0,2.0,45.5,35.4,34.8
BU-110_1_E1_RE_SEC-02_local,10,10.0,2.0,44.4,31.5,30.1
BU-110_1_E1_RE_SEC-02_local,11,11.0,2.0,42.9,31.0,31.7
