section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-002_1_E3_RE_SEC-03_local,1,1.0,2.0,112.7,101.0,99.4
BU-002_1_E3_RE_SEC-03_local,2,2.0,2.0,100.2,86.8,84.8
BU-002_1_E3_RE_SEC-03_local,3,3.0,2.0,94.9,84.0,85.3
BU-002_1_E3_RE_SEC-03_local,4,4.0,2.0,92.1,80.2,79.3
BU-002_1_E3_RE_SEC-03_local,5,5.0,2.0,89.0,74.4,74.5
BU-002_1_E3_RE_SEC-03_local,6,6.0,2.0,86.2,74.8,73.3
BU-002_1_E3_RE_SEC-03_local,7,7.0,2.0,84.9,74.6,75.0
BU-002_1_E3_RE_SEC-03_local,8,8.0,2.0,83.3,72.0,73.5
BU-002_1_E3_RE_SEC-03_local,9,9.0,2.0,82.0,70.3,70.0
BU-002_1_E3_RE_SEC-03_local,10,10.0,2.0,80.6,67.2,67.6
BU-002_1_E3_RE_SEC-03_local,11,11.0,2.0,79.3,65.9,65.7
