section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-079_1_E1_RE_SEC-01_local,1,1.0,2.0,107.7,83.7,89.1
BU-079_1_E1_RE_SEC-01_local,2,2.0,2.0,82.7,42.5,39.1
BU-079_1_E1_RE_SEC-01_local,3,3.0,2.0,60.8,32.9,33.3
BU-079_1_E1_RE_SEC-01_local,4,4.0,2.0,52.6,38.5,38.2
BU-079_1_E1_RE_SEC-01_local,5,5.0,2.0,49.8,42.2,41.6
BU-079_1_E1_RE_SEC-01_local,6,6.0,2.0,48.3,42.0,43.1
BU-079_1_E1_RE_SEC-01_local,7,7.0,2.0,47.2,41.2,41.2
BU-079_1_E1_RE_SEC-01_local,8,8.0,2.0,46.3,33.3,31.9
BU-079_1_E1_RE_SEC-01_local,9,9.0,2.0,44.0,40.2,46.5
BU-079_1_E1_RE_SEC-01_local,10,10.0,2.0,45.0,39.7,33.9
BU-079_1_E1_RE_SEC-01_local,11,11.0,2.0,43.2,8.4,12.2
