section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-079_1_E1_RE_SEC-03_local,1,1.0,2.0,61.3,55.7,74.0
BU-079_1_E1_RE_SEC-03_local,2,2.0,2.0,53.8,44.1,44.0
BU-079_1_E1_RE_SEC-03_local,3,3.0,2.0,49.6,41.8,41.8
BU-079_1_E1_RE_SEC-03_local,4,4.0,2.0,47.7,39.5,40.0
BU-079_1_E1_RE_SEC-03_local,5,5.0,2.0,45.5,37.3,38.0
BU-079_1_E1_RE_SEC-03_local,6,6.0,2.0,44.2,36.9,36.8
BU-079_1_E1_RE_SEC-03_local,7,7.0,2.0,43.1,34.9,35.0
BU-079_1_E1_RE_SEC-03_local,8,8.0,2.0,41.9,43.3,46.8
BU-079_1_E1_RE_SEC-03_local,9,9.0,2.0,43.1,42.9,41.3
BU-079_1_E1_RE_SEC-03_local,10,10.0,2.0,42.1,25.3,26.1
