section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-033_1_E2_RE_SEC-01_local,1,1.0,2.0,78.8,77.2,78.4
MU-033_1_E2_RE_SEC-01_local,2,2.0,2.0,76.4,70.3,71.4
MU-033_1_E2_RE_SEC-01_local,3,3.0,2.0,73.2,66.8,67.0
MU-033_1_E2_RE_SEC-01_local,4,4.0,2.0,71.8,67.1,66.4
MU-033_1_E2_RE_SEC-01_local,5,5.0,2.0,70.7,66.0,64.9
MU-033_1_E2_RE_SEC-01_local,6,6.0,2.0,69.9,77.5,80.5
MU-033_1_E2_RE_SEC-01_local,7,7.0,2.0,72.7,78.7,80.3
MU-033_1_E2_RE_SEC-01_local,8,8.0,2.0,72.1,64.3,62.3
MU-033_1_E2_RE_SEC-01_local,9,9.0,2.0,70.8,60.1,61.8
MU-033_1_E2_RE_SEC-01_local,10,10.0,2.0,69.7,50.7,52.3
MU-033_1_E2_RE_SEC-01_local,11,11.0,2.0,67.1,39.9,36.4
