section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-022_1_E2_RE_SEC-05_local,1,1.0,2.0,107.7,99.8,97.3
MU-022_1_E2_RE_SEC-05_local,2,2.0,2.0,99.4,86.1,86.6
MU-022_1_E2_RE_SEC-05_local,3,3.0,2.0,92.6,76.8,76.1
MU-022_1_E2_RE_SEC-05_local,4,4.0,2.0,87.6,74.8,76.0
MU-022_1_E2_RE_SEC-05_local,5,5.0,2.0,85.2,91.9,93.4
MU-022_1_E2_RE_SEC-05_local,6,6.0,2.0,89.0,100.0,97.7
MU-022_1_E2_RE_SEC-05_local,7,7.0,2.0,89.5,83.9,86.6
MU-022_1_E2_RE_SEC-05_local,8,8.0,2.0,87.7,79.6,78.8
MU-022_1_E2_RE_SEC-05_local,9,9.0,2.0,87.2,76.1,78.7
MU-022_1_E2_RE_SEC-05_local,10,10.0,2.0,85.4,66.9,65.0
MU-022_1_E2_RE_SEC-05_local,11,11.0,2.0,83.5,51.7,49.5
