section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-194_1_E2_RE_SEC-07_local,1,1.0,2.0,54.4,40.5,56.1
BU-194_1_E2_RE_SEC-07_local,2,2.0,2.0,39.9,24.8,24.4
BU-194_1_E2_RE_SEC-07_local,3,3.0,2.0,33.6,19.3,17.5
BU-194_1_E2_RE_SEC-07_local,4,4.0,2.0,29.2,16.1,16.2
BU-194_1_E2_RE_SEC-07_local,5,5.0,2.0,26.3,16.6,14.7
BU-194_1_E2_RE_SEC-07_local,6,6.0,2.0,24.9,14.3,15.8
BU-194_1_E2_RE_SEC-07_local,7,7.0,2.0,22.8,8.5,8.3
BU-194_1_E2_RE_SEC-07_local,8,8.0,2.0,20.7,1.7,176.2
BU-194_1_E2_RE_SEC-07_local,9,9.0,2.0,18.1,0.4,3.6
BU-194_1_E2_RE_SEC-07_local,10,10.0,2.0,16.4,2.1,5.0
BU-194_1_E2_RE_SEC-07_local,11,11.0,2.0,15.1,1.1,0.4
