section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-063_1_E2_RE_SEC-01_local,1,1.0,2.0,106.6,101.0,98.8
MU-063_1_E2_RE_SEC-01_local,2,2.0,2.0,100.2,71.2,71.4
MU-063_1_E2_RE_SEC-01_local,3,3.0,2.0,82.7,45.9,48.2
MU-063_1_E2_RE_SEC-01_local,4,4.0,2.0,72.8,32.1,32.1
MU-063_1_E2_RE_SEC-01_local,5,5.0,2.0,62.0,19.7,160.0
MU-063_1_E2_RE_SEC-01_local,6,6.0,2.0,54.8,14.2,13.4
MU-063_1_E2_RE_SEC-01_local,7,7.0,2.0,47.8,10.6,11.6
MU-063_1_E2_RE_SEC-01_local,8,8.0,2.0,43.3,21.2,20.7
MU-063_1_E2_RE_SEC-01_local,9,9.0,2.0,41.4,33.0,32.5
MU-063_1_E2_RE_SEC-01_local,10,10.0,2.0,41.0,31.4,32.6
MU-063_1_E2_RE_SEC-01_local,11,11.0,2.0,39.4,24.1,22.6
