section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-011_1_E1_RE_SEC-08_local,1,1.0,2.0,80.2,77.5,75.9
MU-011_1_E1_RE_SEC-08_local,2,2.0,2.0,76.7,59.3,56.9
MU-011_1_E1_RE_SEC-08_local,3,3.0,2.0,66.2,46.9,53.4
MU-011_1_E1_RE_SEC-08_local,4,4.0,2.0,61.6,39.9,31.5
MU-011_1_E1_RE_SEC-08_local,5,5.0,2.0,55.5,24.3,29.6
MU-011_1_E1_RE_SEC-08_local,6,6.0,2.0,49.1,13.6,11.4
MU-011_1_E1_RE_SEC-08_local,7,7.0,2.0,43.2,9.9,10.2
MU-011_1_E1_RE_SEC-08_local,8,8.0,2.0,39.0,12.5,11.2
MU-011_1_E1_RE_SEC-08_local,9,9.0,2.0,36.2,16.8,17.0
MU-011_1_E1_RE_SEC-08_local,10,10.0,2.0,34.3,27.0,24.5
MU-011_1_E1_RE_SEC-08_local,11,11.0,2.0,34.5,45.1,46.2
