section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-093_1_E2_RE_SEC-10_local,1,1.0,2.0,135.7,110.4,106.4
MU-093_1_E2_RE_SEC-10_local,2,2.0,2.0,109.2,109.3,114.8
MU-093_1_E2_RE_SEC-10_local,3,3.0,2.0,118.4,115.9,110.1
MU-093_1_E2_RE_SEC-10_local,4,4.0,2.0,112.3,73.1,79.5
MU-093_1_E2_RE_SEC-10_local,5,5.0,2.0,99.4,47.3,45.9
MU-093_1_E2_RE_SEC-10_local,6,6.0,2.0,89.5,44.8,45.2
MU-093_1_E2_RE_SEC-10_local,7,7.0,2.0,82.5,43.1,41.6
MU-093_1_E2_RE_SEC-10_local,8,8.0,2.0,77.0,39.0,38.6
MU-093_1_E2_RE_SEC-10_local,9,9.0,2.0,72.2,33.5,34.7
MU-093_1_E2_RE_SEC-10_local,10,10.0,2.0,67.7,30.7,31.4
MU-093_1_E2_RE_SEC-10_local,11,11.0,2.0,64.1,27.4,26.6
