section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-011_1_E2_RE_SEC-06_local,1,1.0,2.0,89.1,75.9,73.4
MU-011_1_E2_RE_SEC-06_local,2,2.0,2.0,74.3,46.6,43.8
MU-011_1_E2_RE_SEC-06_local,3,3.0,2.0,60.7,38.7,39.3
MU-011_1_E2_RE_SEC-06_local,4,4.0,2.0,56.0,37.4,33.9
MU-011_1_E2_RE_SEC-06_local,5,5.0,2.0,51.0,70.5,87.2
MU-011_1_E2_RE_SEC-06_local,6,6.0,2.0,60.4,104.2,104.5
MU-011_1_E2_RE_SEC-06_local,7,7.0,2.0,66.1,81.7,87.8
MU-011_1_E2_RE_SEC-06_local,8,8.0,2.0,66.0,63.5,56.0
MU-011_1_E2_RE_SEC-06_local,9,9.0,2.0,65.7,44.7,51.5
MU-011_1_E2_RE_SEC-06_local,10,10.0,2.0,61.7,25.4,25.1
MU-011_1_E2_RE_SEC-06_local,11,11.0,2.0,58.1,19.4,20.0
