section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-011_1_E2_RE_SEC-07_local,1,1.0,2.0,90.0,75.3,76.5
MU-011_1_E2_RE_SEC-07_local,2,2.0,2.0,74.5,55.3,51.0
MU-011_1_E2_RE_SEC-07_local,3,3.0,2.0,66.1,78.9,85.0
MU-011_1_E2_RE_SEC-07_local,4,4.0,2.0,76.7,104.8,107.0
MU-011_1_E2_RE_SEC-07_local,5,5.0,2.0,82.0,90.4,89.6
MU-011_1_E2_RE_SEC-07_local,6,6.0,2.0,81.5,70.2,72.1
MU-011_1_E2_RE_SEC-07_local,7,7.0,2.0,78.6,38.6,36.1
MU-011_1_E2_RE_SEC-07_local,8,8.0,2.0,70.9,18.1,19.6
MU-011_1_E2_RE_SEC-07_local,9,9.0,2.0,65.1,23.9,23.5
MU-011_1_E2_RE_SEC-07_local,10,10.0,2.0,61.0,24.8,26.2
