section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-011_1_E2_RE_SEC-01_local,1,1.0,2.0,129.6,128.9,124.3
MU-011_1_E2_RE_SEC-01_local,2,2.0,2.0,128.4,119.2,123.9
MU-011_1_E2_RE_SEC-01_local,3,3.0,2.0,123.0,85.6,82.8
MU-011_1_E2_RE_SEC-01_local,4,4.0,2.0,107.9,51.4,51.6
MU-011_1_E2_RE_SEC-01_local,5,5.0,2.0,94.3,40.7,38.7
MU-011_1_E2_RE_SEC-01_local,6,6.0,2.0,84.5,44.2,42.0
MU-011_1_E2_RE_SEC-01_local,7,7.0,2.0,79.3,47.4,50.8
MU-011_1_E2_RE_SEC-01_local,8,8.0,2.0,74.6,34.8,31.3
MU-011_1_E2_RE_SEC-01_local,9,9.0,2.0,68.9,34.6,35.1
MU-011_1_E2_RE_SEC-01_local,10,10.0,2.0,66.3,44.5,45.7
MU-011_1_E2_RE_SEC-01_local,11,11.0,2.0,64.2,51.2,48.4
