section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-011_1_E2_RE_SEC-08_local,1,1.0,2.0,98.0,69.3,63.9
MU-011_1_E2_RE_SEC-08_local,2,2.0,2.0,67.9,47.9,46.6
MU-011_1_E2_RE_SEC-08_local,3,3.0,2.0,64.1,69.4,69.1
MU-011_1_E2_RE_SEC-08_local,4,4.0,2.0,68.9,87.2,89.4
MU-011_1_E2_RE_SEC-08_local,5,5.0,2.0,73.6,73.6,74.9
MU-011_1_E2_RE_SEC-08_local,6,6.0,2.0,70.4,48.8,47.5
MU-011_1_E2_RE_SEC-08_local,7,7.0,2.0,66.6,36.5,40.3
MU-011_1_E2_RE_SEC-08_local,8,8.0,2.0,61.9,24.5,24.5
MU-011_1_E2_RE_SEC-08_local,9,9.0,2.0,57.0,20.8,20.7
MU-011_1_E2_RE_SEC-08_local,10,10.0,2.0,53.4,21.7,21.7
MU-011_1_E2_RE_SEC-08_local,11,11.0,2.0,50.4,21.7,21.2
