section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E2_RE_SEC-01_local,1,1.0,2.0,128.8,112.8,102.0
MU-233_1_E2_RE_SEC-01_local,2,2.0,2.0,110.5,85.7,87.1
MU-233_1_E2_RE_SEC-01_local,3,3.0,2.0,99.3,69.2,72.2
MU-233_1_E2_RE_SEC-01_local,4,4.0,2.0,89.1,56.5,53.2
MU-233_1_E2_RE_SEC-01_local,5,5.0,2.0,81.9,52.6,56.3
MU-233_1_E2_RE_SEC-01_local,6,6.0,2.0,76.4,26.0,28.1
MU-233_1_E2_RE_SEC-01_local,7,7.0,2.0,66.4,3.9,8.2
MU-233_1_E2_RE_SEC-01_local,8,8.0,2.0,57.0,6.3,6.8
MU-233_1_E2_RE_SEC-01_local,9,9.0,2.0,49.8,3.1,3.0
MU-233_1_E2_RE_SEC-01_local,10,10.0,2.0,44.1,2.6,3.5
MU-233_1_E2_RE_SEC-01_local,11,11.0,2.0,39.3,1.1,0.0
