section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E2_RE_SEC-04_local,1,1.0,2.0,113.2,105.2,95.1
MU-233_1_E2_RE_SEC-04_local,2,2.0,2.0,103.1,95.4,94.2
MU-233_1_E2_RE_SEC-04_local,3,3.0,2.0,101.0,100.1,100.0
MU-233_1_E2_RE_SEC-04_local,4,4.0,2.0,101.4,108.8,111.1
MU-233_1_E2_RE_SEC-04_local,5,5.0,2.0,104.1,101.5,102.8
MU-233_1_E2_RE_SEC-04_local,6,6.0,2.0,101.4,74.1,68.8
MU-233_1_E2_RE_SEC-04_local,7,7.0,2.0,95.6,61.9,60.6
MU-233_1_E2_RE_SEC-04_local,8,8.0,2.0,91.5,58.3,68.4
MU-233_1_E2_RE_SEC-04_local,9,9.0,2.0,87.6,40.2,35.3
MU-233_1_E2_RE_SEC-04_local,10,10.0,2.0,82.0,26.3,25.6
MU-233_1_E2_RE_SEC-04_local,11,11.0,2.0,76.8,20.7,21.7
