section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-016_1_E1_RE_SEC-01_local,1,1.0,2.0,64.1,57.0,72.4
BU-016_1_E1_RE_SEC-01_local,2,2.0,2.0,55.9,52.0,52.2
BU-016_1_E1_RE_SEC-01_local,3,3.0,2.0,55.9,53.3,56.3
BU-016_1_E1_RE_SEC-01_local,4,4.0,2.0,54.6,47.1,42.1
BU-016_1_E1_RE_SEC-01_local,5,5.0,2.0,52.4,39.4,41.6
BU-016_1_E1_RE_SEC-01_local,6,6.0,2.0,49.6,32.6,33.7
BU-016_1_E1_RE_SEC-01_local,7,7.0,2.0,46.8,33.1,31.7
BU-016_1_E1_RE_SEC-01_local,8,8.0,2.0,45.4,36.1,37.1
BU-016_1_E1_RE_SEC-01_local,9,9.0,2.0,44.4,39.3,38.1
BU-016_1_E1_RE_SEC-01_local,10,10.0,2.0,44.1,47.8,47.7
BU-016_1_E1_RE_SEC-01_local,11,11.0,2.0,45.0,49.7,49.3
