section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-159_1_E2_RE_SEC-02_local,1,1.0,2.0,87.0,76.4,80.2
BU-159_1_E2_RE_SEC-02_local,2,2.0,2.0,75.9,60.4,62.2
BU-159_1_E2_RE_SEC-02_local,3,3.0,2.0,68.4,51.2,52.2
BU-159_1_E2_RE_SEC-02_local,4,4.0,2.0,63.2,39.1,40.5
BU-159_1_E2_RE_SEC-02_local,5,5.0,2.0,56.4,26.4,25.4
BU-159_1_E2_RE_SEC-02_local,6,6.0,2.0,50.7,25.4,25.2
BU-159_1_E2_RE_SEC-02_local,7,7.0,2.0,47.1,30.9,29.6
BU-159_1_E2_RE_SEC-02_local,8,8.0,2.0,45.3,32.9,34.9
BU-159_1_E2_RE_SEC-02_local,9,9.0,2.0,43.7,27.2,29.6
BU-159_1_E2_RE_SEC-02_local,10,10.0,2.0,41.6,11.7,10.9
BU-159_1_E2_RE_SEC-02_local,11,11.0,2.0,37.8,3.3,177.2
