section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-159_1_E2_RE_SEC-05_local,1,1.0,2.0,89.9,76.3,72.5
BU-159_1_E2_RE_SEC-05_local,2,2.0,2.0,75.7,55.9,56.9
BU-159_1_E2_RE_SEC-05_local,3,3.0,2.0,66.8,46.1,44.9
BU-159_1_E2_RE_SEC-05_local,4,4.0,2.0,60.6,41.2,40.3
BU-159_1_E2_RE_SEC-05_local,5,5.0,2.0,56.3,40.9,41.4
BU-159_1_E2_RE_SEC-05_local,6,6.0,2.0,53.9,44.3,43.6
BU-159_1_E2_RE_SEC-05_local,7,7.0,2.0,52.8,33.8,36.4
BU-159_1_E2_RE_SEC-05_local,8,8.0,2.0,48.8,30.4,26.5
BU-159_1_E2_RE_SEC-05_local,9,9.0,2.0,47.7,44.3,47.1
BU-159_1_E2_RE_SEC-05_local,10,10.0,2.0,47.8,30.5,34.6
BU-159_1_E2_RE_SEC-05_local,11,11.0,2.0,44.5,9.3,5.5
